Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
emp1797,bob,davis,25,pending,2024-10-02,91600.13,bob.davis@example.com,,3.0,True,hr,texas
emp1798,heidi,smith,25,pending,2024-03-06,71873.66,heidi.smith@example.com,,4.0,True,cloud tech,illinois
emp1799,eva,williams,30,active,2021-08-09,69365.47,eva.williams@example.com,,3.0,True,hr,new york
emp1800,heidi,smith,25,active,2021-07-14,58012.23,heidi.smith@example.com,,3.0,True,hr,new york
emp1801,bob,miller,30,pending,2021-10-14,68973.65,bob.miller@example.com,,3.0,True,sales,california
emp1802,eva,smith,32,active,2021-09-29,92928.4,eva.smith@example.com,,4.0,True,admin,new york
emp1803,heidi,smith,25,inactive,2023-10-15,53531.92,heidi.smith@example.com,,4.0,True,admin,texas
emp1804,bob,miller,40,pending,2023-05-05,112389.31,bob.miller@example.com,,5.0,False,finance,new york
emp1805,heidi,brown,32,inactive,2024-08-01,63870.3,heidi.brown@example.com,,5.0,False,hr,california
emp1806,bob,garcia,40,active,2024-07-22,106164.53,bob.garcia@example.com,,4.0,False,sales,new york
emp1807,bob,smith,40,pending,2023-12-25,103654.54,bob.smith@example.com,,4.0,False,hr,nevada
emp1808,david,miller,30,inactive,2022-03-13,62834.72,david.miller@example.com,,4.0,True,sales,california
emp1809,frank,jones,35,active,2020-05-13,83273.41,frank.jones@example.com,,5.0,False,finance,florida
emp1810,heidi,williams,30,pending,2023-03-22,58917.58,heidi.williams@example.com,,4.0,False,hr,california
emp1811,bob,williams,35,active,2024-06-10,71148.27,bob.williams@example.com,,5.0,True,sales,nevada
emp1812,grace,smith,30,pending,2020-11-21,118172.42,grace.smith@example.com,,4.0,True,sales,new york
emp1813,frank,brown,30,inactive,2024-05-25,118614.37,frank.brown@example.com,,3.0,False,devops,illinois
emp1814,frank,brown,32,active,2023-09-19,96872.36,frank.brown@example.com,,4.0,False,devops,new york
emp1815,heidi,jones,25,inactive,2021-10-28,88856.14,heidi.jones@example.com,,4.0,True,sales,illinois
emp1816,charlie,smith,35,pending,2020-08-10,97985.61,charlie.smith@example.com,,4.0,False,finance,texas
emp1817,grace,williams,35,pending,2020-05-05,56337.31,grace.williams@example.com,,4.0,True,finance,nevada
emp1818,alice,brown,30,inactive,2022-12-24,70405.23,alice.brown@example.com,,4.0,True,devops,new york
emp1819,heidi,smith,30,inactive,2021-09-05,89919.35,heidi.smith@example.com,,5.0,True,admin,nevada
emp1820,eva,davis,40,active,2023-04-08,50568.35,eva.davis@example.com,,4.0,True,devops,california
emp1821,grace,brown,30,inactive,2023-01-29,85547.87,grace.brown@example.com,,4.0,False,hr,texas
emp1822,frank,miller,25,active,2022-06-03,99155.53,frank.miller@example.com,,4.0,True,hr,texas
emp1823,frank,davis,40,inactive,2023-01-21,64785.13,frank.davis@example.com,,3.0,True,finance,florida
emp1824,charlie,garcia,30,inactive,2024-09-16,79206.48,charlie.garcia@example.com,,4.0,False,sales,florida
emp1825,charlie,brown,30,pending,2020-02-02,60079.71,charlie.brown@example.com,,3.0,True,cloud tech,texas
emp1826,grace,williams,30,pending,2024-07-08,79109.88,grace.williams@example.com,,4.0,False,cloud tech,new york
emp1827,grace,johnson,32,pending,2022-05-18,88643.5,grace.johnson@example.com,,4.0,False,admin,florida
emp1828,frank,davis,30,pending,2020-01-16,90455.7,frank.davis@example.com,,5.0,False,admin,florida
emp1829,david,garcia,32,pending,2023-03-26,75687.9,david.garcia@example.com,,4.0,True,hr,texas
emp1830,heidi,jones,35,inactive,2023-11-15,55604.42,heidi.jones@example.com,,3.0,False,cloud tech,illinois
emp1831,eva,jones,40,pending,2024-12-27,92704.94,eva.jones@example.com,,5.0,False,sales,texas
emp1832,bob,williams,32,pending,2020-04-18,113250.97,bob.williams@example.com,,4.0,True,sales,california
emp1833,alice,brown,40,inactive,2023-03-21,101367.02,alice.brown@example.com,,5.0,False,finance,illinois
emp1834,eva,smith,35,pending,2023-05-08,102459.77,eva.smith@example.com,,4.0,False,admin,texas
emp1835,eva,brown,25,pending,2020-12-12,90100.2,eva.brown@example.com,,4.0,False,devops,florida
emp1836,eva,williams,32,inactive,2020-06-17,58877.49,eva.williams@example.com,,5.0,False,cloud tech,california
emp1837,eva,jones,35,inactive,2021-07-17,85547.87,eva.jones@example.com,,5.0,False,admin,illinois
emp1838,bob,brown,32,pending,2020-11-05,96140.89,bob.brown@example.com,,3.0,True,admin,illinois
emp1839,charlie,jones,35,inactive,2021-01-05,105956.04,charlie.jones@example.com,,5.0,False,devops,new york
emp1840,frank,davis,25,active,2024-09-11,84716.38,frank.davis@example.com,,4.0,False,admin,illinois
emp1841,grace,garcia,30,pending,2023-07-29,61709.83,grace.garcia@example.com,,4.0,True,devops,florida
emp1842,frank,smith,25,active,2020-04-17,61732.03,frank.smith@example.com,,3.0,True,devops,california
emp1843,eva,davis,40,active,2022-02-16,97845.7,eva.davis@example.com,,4.0,True,devops,illinois
emp1844,eva,jones,30,active,2021-08-14,114905.58,eva.jones@example.com,,4.0,False,sales,florida
emp1845,frank,jones,32,active,2022-12-24,94619.69,frank.jones@example.com,,4.0,True,devops,texas
emp1846,grace,johnson,32,inactive,2021-07-07,68696.15,grace.johnson@example.com,,4.0,False,devops,california
emp1847,grace,johnson,40,active,2024-02-12,97032.29,grace.johnson@example.com,,5.0,False,devops,nevada
emp1848,frank,davis,30,active,2023-10-09,50593.33,frank.davis@example.com,,5.0,True,hr,illinois
emp1849,grace,miller,25,pending,2022-07-02,74606.15,grace.miller@example.com,,4.0,True,sales,texas
emp1850,eva,davis,30,pending,2020-07-07,53981.73,eva.davis@example.com,,3.0,False,cloud tech,texas
emp1851,david,johnson,32,pending,2020-09-02,56047.05,david.johnson@example.com,,5.0,True,devops,texas
emp1852,grace,jones,32,pending,2021-01-12,67733.5,grace.jones@example.com,,3.0,False,admin,texas
emp1853,bob,williams,40,pending,2023-09-29,103891.64,bob.williams@example.com,,4.0,True,hr,texas
emp1854,charlie,davis,25,inactive,2022-03-06,73285.83,charlie.davis@example.com,,4.0,True,hr,texas
emp1855,eva,jones,30,inactive,2021-02-14,92721.13,eva.jones@example.com,,4.0,True,finance,texas
emp1856,heidi,williams,25,inactive,2021-03-23,92977.64,heidi.williams@example.com,,5.0,False,admin,illinois
emp1857,heidi,williams,35,active,2020-05-24,89994.12,heidi.williams@example.com,,4.0,True,cloud tech,texas
emp1858,heidi,johnson,25,pending,2023-08-04,50060.73,heidi.johnson@example.com,,4.0,False,finance,new york
emp1859,grace,davis,35,inactive,2022-03-12,90224.82,grace.davis@example.com,,5.0,False,admin,nevada
emp1860,heidi,brown,40,pending,2024-05-18,106859.3,heidi.brown@example.com,,4.0,False,finance,florida
emp1861,david,smith,25,inactive,2020-09-05,89707.07,david.smith@example.com,,4.0,False,finance,nevada
emp1862,frank,johnson,35,inactive,2020-04-23,94259.08,frank.johnson@example.com,,5.0,True,devops,california
emp1863,bob,johnson,35,active,2024-09-18,82174.75,bob.johnson@example.com,,5.0,False,sales,california
emp1864,david,brown,30,inactive,2023-09-15,63370.22,david.brown@example.com,,5.0,False,sales,texas
emp1865,bob,smith,35,pending,2022-06-15,101472.69,bob.smith@example.com,,4.0,True,finance,texas
emp1866,david,jones,25,active,2022-09-28,77213.73,david.jones@example.com,,4.0,False,devops,illinois
emp1867,eva,miller,40,active,2020-03-16,73749.96,eva.miller@example.com,,4.0,True,sales,florida
emp1868,alice,davis,40,pending,2023-09-28,86618.37,alice.davis@example.com,,3.0,False,cloud tech,new york
emp1869,charlie,miller,32,active,2024-02-15,59911.33,charlie.miller@example.com,,5.0,True,admin,texas
emp1870,heidi,jones,32,pending,2023-08-21,59137.64,heidi.jones@example.com,,4.0,False,cloud tech,new york
emp1871,alice,garcia,35,pending,2020-12-15,108474.65,alice.garcia@example.com,,4.0,True,cloud tech,florida
emp1872,bob,johnson,25,pending,2021-03-27,54417.71,bob.johnson@example.com,,5.0,False,finance,illinois
emp1873,frank,smith,40,pending,2023-03-25,88211.94,frank.smith@example.com,,3.0,False,hr,texas
emp1874,david,johnson,25,inactive,2020-05-09,58452.18,david.johnson@example.com,,5.0,True,sales,new york
emp1875,grace,williams,30,pending,2020-12-03,80706.28,grace.williams@example.com,,3.0,True,devops,california
emp1876,alice,johnson,30,pending,2022-02-09,85547.87,alice.johnson@example.com,,4.0,True,cloud tech,nevada
emp1877,heidi,johnson,25,active,2020-07-01,99471.89,heidi.johnson@example.com,,3.0,True,cloud tech,texas
emp1878,eva,jones,40,pending,2020-09-16,64431.22,eva.jones@example.com,,4.0,False,devops,florida
emp1879,heidi,jones,40,pending,2023-11-17,52633.48,heidi.jones@example.com,,4.0,False,admin,new york
emp1880,heidi,jones,32,inactive,2021-12-13,79315.01,heidi.jones@example.com,,4.0,True,cloud tech,nevada
emp1881,david,miller,25,pending,2022-01-11,110391.17,david.miller@example.com,,5.0,False,sales,texas
emp1882,david,williams,40,active,2021-07-20,53714.83,david.williams@example.com,,5.0,True,devops,nevada
emp1883,charlie,garcia,40,active,2023-10-04,114587.11,charlie.garcia@example.com,,5.0,True,finance,new york
emp1884,frank,garcia,35,inactive,2021-11-15,93177.35,frank.garcia@example.com,,3.0,False,admin,florida
emp1885,heidi,jones,25,active,2023-01-05,62312.13,heidi.jones@example.com,,4.0,False,cloud tech,nevada
emp1886,heidi,smith,32,active,2024-01-17,81137.46,heidi.smith@example.com,,5.0,False,cloud tech,texas
emp1887,grace,miller,30,inactive,2021-04-16,104528.27,grace.miller@example.com,,5.0,False,devops,nevada
emp1888,bob,brown,30,active,2022-02-08,112395.56,bob.brown@example.com,,4.0,False,devops,florida
emp1889,heidi,smith,25,active,2023-06-02,81849.36,heidi.smith@example.com,,5.0,False,finance,new york
emp1890,charlie,davis,40,pending,2022-01-04,118288.91,charlie.davis@example.com,,4.0,False,devops,new york
emp1891,charlie,davis,25,active,2021-07-28,59555.1,charlie.davis@example.com,,4.0,True,devops,illinois
emp1892,heidi,smith,40,active,2024-12-20,70661.31,heidi.smith@example.com,,4.0,True,admin,california
emp1893,charlie,jones,32,active,2022-04-23,109988.16,charlie.jones@example.com,,4.0,True,sales,new york
emp1894,david,brown,32,inactive,2020-01-30,101101.24,david.brown@example.com,,4.0,True,finance,florida
emp1895,david,brown,30,pending,2021-03-31,112427.58,david.brown@example.com,,4.0,True,hr,texas
emp1896,charlie,miller,32,active,2020-03-23,119389.15,charlie.miller@example.com,,4.0,False,cloud tech,florida
emp1897,alice,brown,40,inactive,2024-07-16,105861.23,alice.brown@example.com,,4.0,True,sales,florida
emp1898,heidi,davis,40,pending,2024-03-22,50869.61,heidi.davis@example.com,,3.0,True,admin,texas
emp1899,david,williams,30,active,2023-08-19,85547.87,david.williams@example.com,,5.0,True,hr,california
emp1900,eva,jones,30,pending,2024-03-10,90856.21,eva.jones@example.com,,3.0,True,devops,florida
emp1901,heidi,brown,30,active,2024-06-05,111008.63,heidi.brown@example.com,,5.0,True,devops,florida
emp1902,alice,miller,25,inactive,2022-12-23,52289.99,alice.miller@example.com,,4.0,True,finance,nevada
emp1903,eva,davis,32,active,2024-06-01,97926.56,eva.davis@example.com,,3.0,True,sales,illinois
emp1904,frank,williams,25,inactive,2024-12-23,53609.38,frank.williams@example.com,,4.0,False,sales,nevada
emp1905,heidi,johnson,32,inactive,2020-12-24,95372.09,heidi.johnson@example.com,,5.0,False,cloud tech,california
emp1906,david,johnson,30,pending,2020-08-20,95432.69,david.johnson@example.com,,5.0,True,hr,new york
emp1907,david,williams,30,inactive,2022-10-28,97615.87,david.williams@example.com,,3.0,False,hr,california
emp1908,bob,davis,35,inactive,2022-10-23,86867.78,bob.davis@example.com,,4.0,False,hr,texas
emp1909,eva,miller,40,pending,2023-11-20,106615.71,eva.miller@example.com,,3.0,False,sales,california
emp1910,bob,williams,30,active,2022-03-11,112856.21,bob.williams@example.com,,4.0,False,finance,texas
emp1911,bob,jones,25,active,2023-11-28,60356.78,bob.jones@example.com,,4.0,True,admin,california
emp1912,david,jones,32,inactive,2022-05-03,117870.22,david.jones@example.com,,5.0,False,devops,texas
emp1913,charlie,johnson,40,inactive,2024-02-19,95127.91,charlie.johnson@example.com,,3.0,False,hr,texas
emp1914,bob,brown,25,pending,2021-11-18,78818.42,bob.brown@example.com,,3.0,False,admin,illinois
emp1915,frank,miller,40,pending,2022-12-21,108933.55,frank.miller@example.com,,4.0,True,sales,nevada
emp1916,eva,johnson,32,active,2024-06-04,68200.52,eva.johnson@example.com,,3.0,True,admin,california
emp1917,eva,brown,25,inactive,2022-07-22,116934.97,eva.brown@example.com,,4.0,True,admin,california
emp1918,charlie,brown,32,active,2024-09-14,99567.78,charlie.brown@example.com,,4.0,True,hr,new york
emp1919,charlie,garcia,30,active,2021-10-10,90216.76,charlie.garcia@example.com,,3.0,True,admin,texas
emp1920,frank,jones,30,pending,2020-03-12,96588.73,frank.jones@example.com,,3.0,True,admin,illinois
emp1921,charlie,davis,35,active,2022-12-28,71109.18,charlie.davis@example.com,,4.0,True,finance,illinois
emp1922,grace,smith,40,inactive,2020-11-15,50300.6,grace.smith@example.com,,4.0,False,admin,florida
emp1923,frank,davis,35,pending,2023-09-27,60295.84,frank.davis@example.com,,4.0,False,finance,california
emp1924,heidi,smith,35,pending,2022-09-07,113012.21,heidi.smith@example.com,,5.0,False,devops,texas
emp1925,bob,williams,35,pending,2024-09-18,65425.54,bob.williams@example.com,,4.0,True,cloud tech,florida
emp1926,frank,jones,25,active,2023-04-09,86850.37,frank.jones@example.com,,5.0,True,sales,nevada
emp1927,eva,brown,30,pending,2024-10-05,81182.07,eva.brown@example.com,,4.0,True,cloud tech,texas
emp1928,bob,miller,32,inactive,2021-10-12,92222.03,bob.miller@example.com,,4.0,True,finance,new york
emp1929,alice,smith,35,pending,2024-10-14,79934.83,alice.smith@example.com,,3.0,True,finance,new york
emp1930,alice,davis,35,inactive,2022-07-01,111201.12,alice.davis@example.com,,4.0,False,hr,california
emp1931,heidi,brown,40,active,2024-07-08,100960.05,heidi.brown@example.com,,3.0,False,finance,california
emp1932,grace,smith,30,active,2020-10-21,64544.87,grace.smith@example.com,,3.0,True,sales,illinois
emp1933,frank,smith,25,active,2020-01-14,78662.24,frank.smith@example.com,,4.0,True,sales,florida
emp1934,grace,garcia,30,pending,2023-03-09,102867.06,grace.garcia@example.com,,3.0,True,sales,florida
emp1935,charlie,smith,40,inactive,2020-03-27,107595.95,charlie.smith@example.com,,5.0,True,hr,illinois
emp1936,eva,miller,40,inactive,2021-04-04,85547.87,eva.miller@example.com,,4.0,False,sales,nevada
emp1937,eva,jones,35,inactive,2020-09-11,95766.91,eva.jones@example.com,,3.0,True,devops,nevada
emp1938,grace,miller,30,pending,2021-05-16,51990.98,grace.miller@example.com,,5.0,True,finance,nevada
emp1939,heidi,johnson,25,inactive,2023-04-05,83634.01,heidi.johnson@example.com,,3.0,True,sales,nevada
emp1940,eva,brown,40,inactive,2022-11-15,85547.87,eva.brown@example.com,,4.0,True,devops,texas
emp1941,eva,jones,30,active,2021-10-16,82273.08,eva.jones@example.com,,5.0,False,sales,texas
emp1942,frank,garcia,30,inactive,2022-05-09,94537.3,frank.garcia@example.com,,4.0,True,cloud tech,california
emp1943,alice,jones,35,pending,2020-06-06,85970.65,alice.jones@example.com,,4.0,True,hr,illinois
emp1944,charlie,jones,25,pending,2021-10-22,111071.02,charlie.jones@example.com,,5.0,False,sales,new york
emp1945,eva,davis,35,pending,2022-01-12,56708.34,eva.davis@example.com,,5.0,False,devops,nevada
emp1946,charlie,jones,25,inactive,2022-02-02,104516.55,charlie.jones@example.com,,5.0,False,admin,illinois
emp1947,charlie,garcia,25,pending,2021-03-28,108210.15,charlie.garcia@example.com,,4.0,True,admin,new york
emp1948,bob,miller,40,active,2024-08-03,85547.87,bob.miller@example.com,,5.0,True,finance,texas
emp1949,frank,jones,35,active,2024-07-31,80935.65,frank.jones@example.com,,5.0,False,devops,california
emp1950,frank,williams,30,active,2024-03-04,107020.19,frank.williams@example.com,,5.0,False,devops,california
emp1951,charlie,brown,30,active,2020-09-23,118677.67,charlie.brown@example.com,,5.0,False,hr,new york
emp1952,bob,jones,25,inactive,2020-03-28,63744.57,bob.jones@example.com,,3.0,False,cloud tech,florida
emp1953,alice,brown,40,active,2020-05-15,85547.87,alice.brown@example.com,,4.0,False,cloud tech,california
emp1954,bob,williams,25,pending,2021-02-13,62934.73,bob.williams@example.com,,4.0,False,sales,new york
emp1955,bob,williams,30,pending,2021-12-13,74654.23,bob.williams@example.com,,5.0,True,devops,california
emp1956,david,brown,32,active,2024-08-05,85547.87,david.brown@example.com,,3.0,True,sales,texas
emp1957,david,smith,30,pending,2020-01-09,118150.59,david.smith@example.com,,3.0,True,hr,new york
emp1958,david,johnson,32,inactive,2023-11-30,91256.64,david.johnson@example.com,,3.0,False,devops,florida
emp1959,bob,davis,30,inactive,2021-03-14,85997.57,bob.davis@example.com,,4.0,False,hr,texas
emp1960,frank,smith,25,pending,2020-10-05,84707.12,frank.smith@example.com,,5.0,False,finance,texas
emp1961,eva,smith,32,active,2021-11-02,84559.9,eva.smith@example.com,,4.0,False,devops,texas
emp1962,heidi,miller,32,pending,2024-09-18,81076.91,heidi.miller@example.com,,4.0,False,devops,california
emp1963,eva,davis,40,inactive,2023-10-22,85547.87,eva.davis@example.com,,3.0,False,admin,texas
emp1964,heidi,davis,25,pending,2023-09-10,97356.31,heidi.davis@example.com,,4.0,True,finance,florida
emp1965,grace,smith,40,active,2024-02-27,114770.32,grace.smith@example.com,,4.0,True,devops,illinois
emp1966,bob,jones,35,active,2023-05-03,109082.07,bob.jones@example.com,,4.0,False,admin,california
emp1967,david,miller,40,inactive,2024-04-15,99944.57,david.miller@example.com,,4.0,True,devops,florida
emp1968,eva,miller,40,pending,2023-05-20,116509.72,eva.miller@example.com,,3.0,False,hr,texas
emp1969,eva,williams,30,active,2021-05-28,84253.9,eva.williams@example.com,,5.0,True,finance,texas
emp1970,charlie,garcia,25,active,2024-08-27,54776.01,charlie.garcia@example.com,,4.0,False,cloud tech,nevada
emp1971,charlie,davis,40,inactive,2020-11-08,71192.68,charlie.davis@example.com,,3.0,False,sales,nevada
emp1972,bob,smith,32,active,2021-08-24,96346.53,bob.smith@example.com,,3.0,True,finance,florida
emp1973,eva,williams,32,pending,2020-02-06,116680.63,eva.williams@example.com,,5.0,True,hr,illinois
emp1974,grace,brown,25,inactive,2024-10-12,76343.56,grace.brown@example.com,,5.0,False,finance,florida
emp1975,alice,johnson,30,inactive,2024-12-16,99424.14,alice.johnson@example.com,,5.0,False,sales,nevada
emp1976,charlie,garcia,35,inactive,2024-04-13,57656.74,charlie.garcia@example.com,,4.0,True,devops,florida
emp1977,heidi,garcia,40,pending,2020-04-24,77396.94,heidi.garcia@example.com,,5.0,True,sales,new york
emp1978,grace,garcia,32,inactive,2021-10-18,54299.68,grace.garcia@example.com,,3.0,False,devops,california
emp1979,charlie,miller,35,pending,2020-02-25,103563.58,charlie.miller@example.com,,5.0,True,hr,nevada
emp1980,grace,brown,25,inactive,2022-04-23,74588.85,grace.brown@example.com,,3.0,False,finance,california
emp1981,david,garcia,30,pending,2020-06-22,113727.23,david.garcia@example.com,,4.0,False,devops,california
emp1982,eva,brown,25,active,2023-01-07,72828.18,eva.brown@example.com,,4.0,False,hr,new york
emp1983,grace,jones,32,inactive,2020-02-11,98717.09,grace.jones@example.com,,4.0,False,sales,florida
emp1984,frank,garcia,40,inactive,2023-03-18,56840.8,frank.garcia@example.com,,4.0,True,sales,florida
emp1985,david,johnson,35,pending,2021-11-26,61663.91,david.johnson@example.com,,3.0,True,finance,illinois
emp1986,grace,brown,30,active,2024-09-17,109523.4,grace.brown@example.com,,4.0,True,finance,nevada
emp1987,eva,brown,25,inactive,2024-07-05,65812.02,eva.brown@example.com,,3.0,True,hr,illinois
emp1988,bob,johnson,32,inactive,2021-07-13,54708.88,bob.johnson@example.com,,5.0,True,cloud tech,illinois
emp1989,heidi,garcia,40,active,2023-08-27,107661.73,heidi.garcia@example.com,,5.0,True,admin,california
emp1990,eva,johnson,40,inactive,2021-02-13,79002.0,eva.johnson@example.com,,3.0,True,devops,illinois
emp1991,heidi,brown,32,pending,2023-12-11,86135.69,heidi.brown@example.com,,5.0,False,admin,texas
emp1992,heidi,johnson,30,inactive,2021-07-02,115601.4,heidi.johnson@example.com,,4.0,True,devops,nevada
emp1993,grace,brown,32,active,2022-12-05,64045.36,grace.brown@example.com,,4.0,True,devops,nevada
emp1994,david,brown,30,inactive,2024-09-24,80477.21,david.brown@example.com,,4.0,False,devops,nevada
emp1995,bob,jones,30,inactive,2023-08-16,61240.9,bob.jones@example.com,,4.0,True,finance,california
emp1996,david,smith,40,active,2021-01-28,51939.29,david.smith@example.com,,5.0,True,admin,texas
emp1997,eva,brown,40,inactive,2022-05-14,95284.54,eva.brown@example.com,,4.0,False,finance,illinois
emp1998,charlie,garcia,35,inactive,2024-06-05,106247.67,charlie.garcia@example.com,,5.0,True,admin,texas
emp1999,charlie,williams,25,active,2020-04-23,110170.88,charlie.williams@example.com,,4.0,True,devops,florida
emp2000,charlie,miller,25,pending,2024-06-10,52615.44,charlie.miller@example.com,,3.0,True,hr,nevada
emp2001,eva,davis,30,inactive,2020-04-18,82547.26,eva.davis@example.com,,3.0,False,devops,illinois
emp2002,bob,smith,35,pending,2020-06-29,63049.22,bob.smith@example.com,,4.0,True,finance,illinois
emp2003,frank,smith,35,pending,2023-02-15,115229.12,frank.smith@example.com,,5.0,True,hr,california
emp2004,grace,smith,25,pending,2023-06-15,60687.63,grace.smith@example.com,,5.0,False,devops,illinois
emp2005,frank,jones,30,inactive,2022-03-19,67492.73,frank.jones@example.com,,4.0,True,finance,illinois
emp2006,grace,brown,32,inactive,2023-10-25,77821.79,grace.brown@example.com,,3.0,False,hr,illinois
emp2007,charlie,jones,35,active,2022-07-14,69146.95,charlie.jones@example.com,,4.0,False,devops,texas
emp2008,grace,brown,35,inactive,2022-03-12,90224.82,grace.brown@example.com,,4.0,True,admin,nevada
emp2009,david,garcia,32,pending,2024-06-11,62603.98,david.garcia@example.com,,4.0,False,finance,illinois
emp2010,bob,jones,35,active,2024-06-10,71148.27,bob.jones@example.com,,3.0,False,sales,nevada
emp2011,david,jones,40,inactive,2022-09-21,52031.74,david.jones@example.com,,5.0,True,admin,california
emp2012,grace,miller,35,inactive,2023-04-15,85547.87,grace.miller@example.com,,3.0,False,devops,florida
emp2013,eva,williams,32,pending,2020-02-06,116680.63,eva.williams@example.com,,4.0,False,hr,illinois
emp2014,grace,jones,30,pending,2021-05-16,51990.98,grace.jones@example.com,,5.0,True,finance,nevada
emp2015,david,miller,30,active,2023-08-19,85547.87,david.miller@example.com,,4.0,True,hr,california
emp2016,david,johnson,30,inactive,2021-11-07,100215.06,david.johnson@example.com,,4.0,True,cloud tech,texas
emp2017,charlie,williams,40,active,2023-10-04,114587.11,charlie.williams@example.com,,3.0,False,finance,new york
emp2018,alice,garcia,30,inactive,2024-12-16,71318.79,alice.garcia@example.com,,4.0,True,hr,texas
emp2019,heidi,jones,30,pending,2021-02-22,77764.24,heidi.jones@example.com,,3.0,False,devops,illinois
